time [s],dt [s],aX [m/s^2],aY [m/s^2],aZ [m/s^2],gX [°/s],gY [°/s],gZ [°/s],alt [m],temp [C],placeholder
5.51800,0.01941,5.90000,-3.90000,-6.10000,-0.11000,-0.12000,0.11000,0.20000,22.50000,0.00000
5.51900,0.00170,5.80000,-4.00000,-5.30000,-0.09000,-0.09000,0.15000,0.20000,22.50000,0.00000
5.52100,0.00170,5.70000,-3.90000,-5.30000,-0.06000,-0.09000,0.17000,0.20000,22.50000,0.00000
5.52300,0.00170,5.70000,-4.00000,-5.30000,-0.02000,-0.08000,0.18000,0.20000,22.50000,0.00000
5.52500,0.00170,5.70000,-4.00000,-5.30000,-0.01000,-0.05000,0.17000,0.20000,22.50000,0.00000
5.52600,0.00171,5.80000,-4.00000,-5.20000,0.01000,-0.03000,0.17000,0.20000,22.50000,0.00000
5.52800,0.00170,5.80000,-4.00000,-5.30000,0.01000,-0.03000,0.18000,0.20000,22.50000,0.00000
5.53000,0.00171,5.80000,-4.00000,-5.20000,0.02000,-0.03000,0.18000,0.20000,22.50000,0.00000
5.53100,0.00170,5.80000,-4.00000,-5.30000,0.04000,-0.02000,0.17000,0.20000,22.50000,0.00000
5.53300,0.00171,5.80000,-4.00000,-5.30000,0.07000,-0.04000,0.17000,0.20000,22.50000,0.00000
5.55200,0.01941,5.80000,-4.00000,-5.20000,0.08000,-0.06000,0.16000,1.00000,22.50000,0.00000
5.55400,0.00170,5.80000,-4.00000,-5.50000,0.32000,-0.14000,0.05000,1.00000,22.50000,0.00000
5.55600,0.00171,5.70000,-4.00000,-5.50000,0.32000,-0.15000,0.06000,1.00000,22.50000,0.00000
5.55800,0.00170,5.70000,-4.00000,-5.50000,0.36000,-0.17000,0.08000,1.00000,22.50000,0.00000
5.55900,0.00170,5.70000,-3.90000,-5.60000,0.34000,-0.14000,0.07000,1.00000,22.50000,0.00000
5.56100,0.00170,5.80000,-4.00000,-5.60000,0.36000,-0.14000,0.10000,1.00000,22.50000,0.00000
5.56300,0.00170,5.70000,-4.00000,-5.60000,0.35000,-0.15000,0.10000,1.00000,22.50000,0.00000
5.56400,0.00170,5.70000,-3.90000,-5.60000,0.33000,-0.16000,0.12000,1.00000,22.50000,0.00000
5.56600,0.00170,5.70000,-3.90000,-5.70000,0.34000,-0.16000,0.11000,1.00000,22.50000,0.00000
5.56800,0.00170,5.60000,-3.90000,-5.80000,0.32000,-0.17000,0.12000,1.00000,22.50000,0.00000
5.58700,0.01941,5.70000,-4.00000,-5.80000,0.31000,-0.15000,0.14000,0.70000,22.50000,0.00000
5.58900,0.00171,5.90000,-3.90000,-5.80000,-0.08000,-0.12000,-0.01000,0.70000,22.50000,0.00000
5.59100,0.00171,5.90000,-4.00000,-5.80000,-0.10000,-0.12000,-0.06000,0.70000,22.50000,0.00000
5.59200,0.00170,5.80000,-4.00000,-5.80000,-0.10000,-0.10000,-0.06000,0.70000,22.50000,0.00000
5.59400,0.00171,5.80000,-4.00000,-5.70000,-0.12000,-0.09000,-0.09000,0.70000,22.50000,0.00000
5.59600,0.00170,5.80000,-4.00000,-5.60000,-0.12000,-0.11000,-0.10000,0.70000,22.50000,0.00000
5.59700,0.00171,5.70000,-4.00000,-5.60000,-0.14000,-0.10000,-0.09000,0.70000,22.50000,0.00000
5.59900,0.00170,5.70000,-4.00000,-5.50000,-0.14000,-0.09000,-0.10000,0.70000,22.50000,0.00000
5.60100,0.00170,5.70000,-4.00000,-5.50000,-0.14000,-0.12000,-0.10000,0.70000,22.50000,0.00000
5.60300,0.00170,5.70000,-4.00000,-5.40000,-0.13000,-0.11000,-0.08000,0.70000,22.50000,0.00000
5.62200,0.01941,5.70000,-4.00000,-5.40000,-0.10000,-0.09000,-0.06000,-0.10000,22.50000,0.00000
5.62400,0.00170,5.40000,-4.00000,-5.20000,0.23000,-0.07000,0.18000,-0.10000,22.50000,0.00000
5.62500,0.00171,5.50000,-4.10000,-5.20000,0.28000,-0.07000,0.20000,-0.10000,22.50000,0.00000
5.62700,0.00170,5.50000,-4.10000,-5.20000,0.31000,-0.12000,0.24000,-0.10000,22.50000,0.00000
5.62900,0.00170,5.60000,-4.00000,-5.30000,0.36000,-0.14000,0.23000,-0.10000,22.50000,0.00000
5.63100,0.00170,5.60000,-4.00000,-5.40000,0.40000,-0.15000,0.24000,-0.10000,22.50000,0.00000
5.63200,0.00171,5.60000,-4.00000,-5.40000,0.43000,-0.17000,0.24000,-0.10000,22.50000,0.00000
5.63400,0.00170,5.60000,-4.00000,-5.50000,0.43000,-0.18000,0.23000,-0.10000,22.50000,0.00000
5.63600,0.00170,5.70000,-4.00000,-5.60000,0.43000,-0.20000,0.23000,-0.10000,22.50000,0.00000
5.63700,0.00171,5.80000,-4.10000,-5.60000,0.40000,-0.22000,0.23000,-0.10000,22.50000,0.00000
5.65700,0.01941,5.80000,-4.00000,-5.80000,0.38000,-0.22000,0.21000,0.20000,22.50000,0.00000
5.65800,0.00170,5.70000,-4.00000,-5.70000,-0.03000,-0.07000,0.12000,0.20000,22.50000,0.00000
5.66000,0.00171,5.60000,-3.90000,-5.60000,-0.03000,-0.09000,0.13000,0.20000,22.50000,0.00000
5.66200,0.00170,5.60000,-3.90000,-5.60000,-0.03000,-0.10000,0.13000,0.20000,22.50000,0.00000
5.66400,0.00170,5.60000,-4.00000,-5.50000,0.01000,-0.10000,0.17000,0.20000,22.50000,0.00000
5.66500,0.00170,5.60000,-4.00000,-5.30000,0.05000,-0.15000,0.19000,0.20000,22.50000,0.00000
5.66700,0.00170,5.60000,-4.00000,-5.30000,0.09000,-0.17000,0.21000,0.20000,22.50000,0.00000
5.66900,0.00171,5.60000,-4.00000,-5.30000,0.14000,-0.20000,0.23000,0.20000,22.50000,0.00000
5.67000,0.00170,5.60000,-4.00000,-5.40000,0.17000,-0.25000,0.24000,0.20000,22.50000,0.00000
5.67200,0.00171,5.70000,-4.00000,-5.40000,0.21000,-0.25000,0.23000,0.20000,22.50000,0.00000
5.69200,0.01941,5.80000,-4.00000,-5.30000,0.23000,-0.26000,0.27000,0.20000,22.50000,0.00000
5.69300,0.00170,6.00000,-4.00000,-5.70000,0.08000,-0.18000,0.04000,0.20000,22.50000,0.00000
5.69500,0.00171,6.00000,-3.90000,-5.80000,0.06000,-0.17000,0.00000,0.20000,22.50000,0.00000
5.69700,0.00170,6.00000,-3.90000,-5.70000,0.02000,-0.18000,-0.03000,0.20000,22.50000,0.00000
5.69800,0.00171,5.90000,-4.00000,-5.70000,-0.01000,-0.14000,-0.04000,0.20000,22.50000,0.00000
5.70000,0.00170,5.90000,-4.00000,-5.60000,-0.03000,-0.12000,-0.04000,0.20000,22.50000,0.00000
5.70200,0.00171,5.80000,-3.90000,-5.60000,-0.04000,-0.12000,-0.03000,0.20000,22.50000,0.00000
5.70300,0.00170,5.70000,-4.00000,-5.60000,-0.05000,-0.10000,-0.05000,0.20000,22.50000,0.00000
5.70500,0.00171,5.70000,-4.00000,-5.50000,-0.04000,-0.10000,-0.05000,0.20000,22.50000,0.00000
5.70700,0.00170,5.70000,-4.00000,-5.40000,-0.01000,-0.08000,-0.02000,0.20000,22.50000,0.00000
5.72600,0.01941,5.70000,-3.90000,-5.40000,0.02000,-0.10000,0.00000,-0.10000,22.50000,0.00000
5.72800,0.00170,5.90000,-4.00000,-5.70000,0.31000,-0.14000,0.04000,-0.10000,22.50000,0.00000
5.73000,0.00170,5.90000,-4.00000,-5.80000,0.26000,-0.13000,0.04000,-0.10000,22.50000,0.00000
5.73100,0.00171,5.80000,-4.00000,-5.80000,0.21000,-0.10000,0.02000,-0.10000,22.50000,0.00000
5.73300,0.00170,5.80000,-4.00000,-5.80000,0.15000,-0.08000,0.01000,-0.10000,22.50000,0.00000
5.73500,0.00171,5.80000,-4.00000,-5.90000,0.10000,-0.07000,0.01000,-0.10000,22.50000,0.00000
5.73700,0.00170,5.80000,-4.00000,-5.90000,0.03000,-0.06000,-0.01000,-0.10000,22.50000,0.00000
5.73800,0.00171,5.70000,-4.00000,-5.90000,0.00000,-0.06000,-0.03000,-0.10000,22.50000,0.00000
5.74000,0.00170,5.70000,-4.00000,-5.80000,-0.03000,-0.06000,-0.03000,-0.10000,22.50000,0.00000
5.74200,0.00171,5.70000,-4.00000,-5.80000,-0.04000,-0.07000,-0.01000,-0.10000,22.50000,0.00000
5.76100,0.01941,5.70000,-4.00000,-5.70000,-0.06000,-0.09000,-0.02000,-0.60000,22.50000,0.00000
5.76300,0.00170,5.60000,-4.00000,-5.50000,0.20000,-0.18000,0.18000,-0.60000,22.50000,0.00000
5.76400,0.00170,5.50000,-3.90000,-5.60000,0.20000,-0.18000,0.20000,-0.60000,22.50000,0.00000
5.76600,0.00171,5.50000,-4.00000,-5.60000,0.21000,-0.21000,0.21000,-0.60000,22.50000,0.00000
5.76800,0.00170,5.60000,-3.90000,-5.60000,0.19000,-0.20000,0.23000,-0.60000,22.50000,0.00000
5.77000,0.00170,5.60000,-3.90000,-5.70000,0.20000,-0.18000,0.25000,-0.60000,22.50000,0.00000
5.77100,0.00171,5.60000,-4.00000,-5.70000,0.18000,-0.16000,0.24000,-0.60000,22.50000,0.00000
5.77300,0.00170,5.60000,-4.00000,-5.80000,0.16000,-0.16000,0.27000,-0.60000,22.50000,0.00000
5.77500,0.00170,5.60000,-3.90000,-5.70000,0.14000,-0.15000,0.28000,-0.60000,22.50000,0.00000
5.77600,0.00171,5.60000,-4.00000,-5.80000,0.14000,-0.12000,0.28000,-0.60000,22.50000,0.00000
5.79600,0.01941,5.60000,-4.00000,-5.80000,0.10000,-0.10000,0.28000,0.20000,22.50000,0.00000
5.79800,0.00170,5.80000,-4.00000,-5.50000,0.03000,-0.15000,0.13000,0.20000,22.50000,0.00000
5.79900,0.00170,5.80000,-3.90000,-5.30000,0.06000,-0.18000,0.11000,0.20000,22.50000,0.00000
5.80100,0.00171,5.80000,-4.00000,-5.40000,0.08000,-0.18000,0.12000,0.20000,22.50000,0.00000
5.80300,0.00170,5.80000,-4.00000,-5.40000,0.09000,-0.20000,0.15000,0.20000,22.50000,0.00000
5.80400,0.00170,5.70000,-4.00000,-5.50000,0.10000,-0.18000,0.13000,0.20000,22.50000,0.00000
5.80600,0.00171,5.70000,-4.00000,-5.50000,0.12000,-0.20000,0.15000,0.20000,22.50000,0.00000
5.80800,0.00170,5.70000,-4.00000,-5.50000,0.12000,-0.20000,0.15000,0.20000,22.50000,0.00000
5.80900,0.00170,5.80000,-4.00000,-5.50000,0.12000,-0.20000,0.17000,0.20000,22.50000,0.00000
5.81100,0.00171,5.70000,-4.00000,-5.40000,0.10000,-0.21000,0.15000,0.20000,22.50000,0.00000
5.83100,0.01941,5.70000,-4.00000,-5.40000,0.11000,-0.21000,0.18000,0.20000,22.50000,0.00000
5.83200,0.00170,5.90000,-4.00000,-5.40000,0.20000,-0.15000,0.12000,0.20000,22.50000,0.00000
5.83400,0.00170,5.90000,-4.00000,-5.40000,0.23000,-0.16000,0.12000,0.20000,22.50000,0.00000
5.83600,0.00170,5.90000,-4.00000,-5.50000,0.23000,-0.17000,0.10000,0.20000,22.50000,0.00000
5.83700,0.00170,6.00000,-4.00000,-5.50000,0.23000,-0.17000,0.10000,0.20000,22.50000,0.00000
5.83900,0.00171,5.90000,-4.00000,-5.40000,0.26000,-0.17000,0.08000,0.20000,22.50000,0.00000
5.84100,0.00170,5.90000,-4.00000,-5.50000,0.26000,-0.17000,0.06000,0.20000,22.50000,0.00000
5.84200,0.00170,5.90000,-4.00000,-5.50000,0.27000,-0.18000,0.06000,0.20000,22.50000,0.00000
5.84400,0.00171,5.90000,-4.00000,-5.50000,0.26000,-0.16000,0.03000,0.20000,22.50000,0.00000
5.84600,0.00170,6.00000,-4.00000,-5.60000,0.23000,-0.17000,0.01000,0.20000,22.50000,0.00000
5.86500,0.01941,5.90000,-4.00000,-5.60000,0.23000,-0.17000,0.01000,-0.10000,22.50000,0.00000
5.86700,0.00170,5.70000,-4.00000,-5.50000,0.15000,-0.01000,0.03000,-0.10000,22.50000,0.00000
5.86900,0.00170,5.70000,-3.90000,-5.60000,0.14000,0.00000,0.03000,-0.10000,22.50000,0.00000
5.87000,0.00170,5.70000,-3.90000,-5.50000,0.15000,0.00000,0.05000,-0.10000,22.50000,0.00000
5.87200,0.00170,5.70000,-4.00000,-5.60000,0.17000,0.00000,0.07000,-0.10000,22.50000,0.00000
5.87400,0.00170,5.70000,-4.00000,-5.60000,0.18000,0.01000,0.06000,-0.10000,22.50000,0.00000
5.87600,0.00170,5.70000,-4.00000,-5.60000,0.17000,0.00000,0.06000,-0.10000,22.50000,0.00000
5.87700,0.00171,5.70000,-4.00000,-5.60000,0.18000,-0.03000,0.06000,-0.10000,22.50000,0.00000
5.87900,0.00170,5.70000,-4.00000,-5.60000,0.20000,-0.04000,0.07000,-0.10000,22.50000,0.00000
5.88100,0.00171,5.80000,-3.90000,-5.60000,0.19000,-0.06000,0.06000,-0.10000,22.50000,0.00000
5.90000,0.01941,5.80000,-4.00000,-5.60000,0.19000,-0.09000,0.04000,0.00000,22.50000,0.00000
5.90200,0.00171,5.60000,-4.00000,-5.80000,0.00000,-0.09000,-0.02000,0.00000,22.50000,0.00000
5.90300,0.00171,5.60000,-4.00000,-5.70000,-0.02000,-0.07000,-0.02000,0.00000,22.50000,0.00000
5.90500,0.00170,5.50000,-3.90000,-5.70000,-0.03000,-0.06000,0.00000,0.00000,22.50000,0.00000
5.90700,0.00170,5.50000,-3.90000,-5.70000,-0.07000,-0.03000,0.02000,0.00000,22.50000,0.00000
5.90900,0.00170,5.50000,-3.90000,-5.70000,-0.09000,-0.02000,0.05000,0.00000,22.50000,0.00000
5.91000,0.00171,5.50000,-4.00000,-5.60000,-0.09000,0.00000,0.07000,0.00000,22.50000,0.00000
5.91200,0.00170,5.50000,-4.00000,-5.40000,-0.10000,0.01000,0.07000,0.00000,22.50000,0.00000
5.91400,0.00170,5.40000,-4.00000,-5.50000,-0.12000,0.02000,0.10000,0.00000,22.50000,0.00000
5.91500,0.00171,5.40000,-4.00000,-5.40000,-0.09000,0.01000,0.11000,0.00000,22.50000,0.00000
5.93500,0.01941,5.50000,-4.00000,-5.30000,-0.09000,0.02000,0.15000,-0.40000,22.50000,0.00000
5.93700,0.00170,5.70000,-4.00000,-5.40000,0.54000,-0.17000,0.34000,-0.40000,22.50000,0.00000
5.93800,0.00170,5.80000,-4.00000,-5.50000,0.57000,-0.21000,0.32000,-0.40000,22.50000,0.00000
5.94000,0.00171,5.90000,-4.00000,-5.60000,0.57000,-0.21000,0.31000,-0.40000,22.50000,0.00000
5.94200,0.00170,5.90000,-4.00000,-5.70000,0.52000,-0.23000,0.27000,-0.40000,22.50000,0.00000
5.94300,0.00171,5.90000,-4.00000,-5.80000,0.49000,-0.21000,0.23000,-0.40000,22.50000,0.00000
5.94500,0.00170,5.90000,-4.00000,-5.90000,0.42000,-0.19000,0.22000,-0.40000,22.50000,0.00000
5.94700,0.00170,5.90000,-4.00000,-5.90000,0.36000,-0.17000,0.19000,-0.40000,22.50000,0.00000
5.94800,0.00171,5.90000,-4.00000,-6.00000,0.29000,-0.16000,0.16000,-0.40000,22.50000,0.00000
5.95000,0.00170,5.90000,-4.00000,-6.10000,0.19000,-0.15000,0.14000,-0.40000,22.50000,0.00000
5.97000,0.01941,5.80000,-3.90000,-6.10000,0.09000,-0.16000,0.13000,-0.10000,22.50000,0.00000
5.97100,0.00170,5.60000,-4.00000,-5.10000,0.06000,-0.12000,0.21000,-0.10000,22.50000,0.00000
5.97300,0.00170,5.70000,-4.00000,-5.10000,0.14000,-0.14000,0.24000,-0.10000,22.50000,0.00000
5.97500,0.00170,5.70000,-4.00000,-5.20000,0.23000,-0.15000,0.24000,-0.10000,22.50000,0.00000
5.97600,0.00171,5.70000,-4.00000,-5.10000,0.29000,-0.14000,0.28000,-0.10000,22.50000,0.00000
5.97800,0.00170,5.70000,-4.00000,-5.10000,0.34000,-0.14000,0.30000,-0.10000,22.50000,0.00000
5.98000,0.00170,5.80000,-4.00000,-5.20000,0.39000,-0.17000,0.28000,-0.10000,22.50000,0.00000
5.98200,0.00170,5.80000,-3.90000,-5.40000,0.44000,-0.18000,0.28000,-0.10000,22.50000,0.00000
5.98300,0.00170,5.80000,-4.00000,-5.40000,0.45000,-0.19000,0.29000,-0.10000,22.50000,0.00000
5.98500,0.00171,5.80000,-3.90000,-5.50000,0.45000,-0.23000,0.27000,-0.10000,22.50000,0.00000
6.00400,0.01941,5.90000,-4.00000,-5.60000,0.45000,-0.25000,0.23000,-0.10000,22.50000,0.00000
6.00600,0.00170,5.70000,-4.00000,-5.70000,0.07000,-0.08000,0.04000,-0.10000,22.50000,0.00000
6.00800,0.00171,5.70000,-4.00000,-5.60000,0.06000,-0.07000,0.06000,-0.10000,22.50000,0.00000
6.00900,0.00170,5.80000,-4.00000,-5.60000,0.05000,-0.06000,0.06000,-0.10000,22.50000,0.00000
6.01100,0.00171,5.70000,-4.00000,-5.60000,0.07000,-0.08000,0.05000,-0.10000,22.50000,0.00000
6.01300,0.00170,5.70000,-3.90000,-5.60000,0.09000,-0.08000,0.06000,-0.10000,22.50000,0.00000
6.01500,0.00171,5.70000,-4.00000,-5.40000,0.13000,-0.10000,0.07000,-0.10000,22.50000,0.00000
6.01600,0.00170,5.70000,-4.00000,-5.40000,0.15000,-0.09000,0.09000,-0.10000,22.50000,0.00000
6.01800,0.00170,5.60000,-3.90000,-5.50000,0.17000,-0.08000,0.10000,-0.10000,22.50000,0.00000
6.02000,0.00171,5.70000,-4.00000,-5.50000,0.18000,-0.10000,0.10000,-0.10000,22.50000,0.00000
6.03900,0.01941,5.60000,-4.00000,-5.40000,0.19000,-0.09000,0.14000,-0.10000,22.50000,0.00000
6.04100,0.00170,5.80000,-4.00000,-5.60000,0.22000,-0.12000,0.13000,-0.10000,22.50000,0.00000
6.04300,0.00171,5.70000,-4.00000,-5.50000,0.20000,-0.12000,0.14000,-0.10000,22.50000,0.00000
6.04400,0.00170,5.70000,-4.00000,-5.50000,0.18000,-0.12000,0.12000,-0.10000,22.50000,0.00000
6.04600,0.00170,5.70000,-4.00000,-5.50000,0.20000,-0.10000,0.14000,-0.10000,22.50000,0.00000
6.04800,0.00170,5.70000,-4.00000,-5.50000,0.16000,-0.09000,0.15000,-0.10000,22.50000,0.00000
6.04900,0.00171,5.70000,-4.00000,-5.60000,0.15000,-0.07000,0.16000,-0.10000,22.50000,0.00000
6.05100,0.00170,5.60000,-4.00000,-5.60000,0.16000,-0.05000,0.16000,-0.10000,22.50000,0.00000
6.05300,0.00171,5.60000,-4.00000,-5.50000,0.16000,-0.07000,0.17000,-0.10000,22.50000,0.00000
6.05400,0.00170,5.60000,-3.90000,-5.50000,0.15000,-0.06000,0.18000,-0.10000,22.50000,0.00000
6.07400,0.01941,5.70000,-4.00000,-5.40000,0.19000,-0.09000,0.18000,-0.60000,22.50000,0.00000
6.07600,0.00170,5.80000,-3.90000,-5.80000,0.36000,-0.21000,0.27000,-0.60000,22.50000,0.00000
6.07700,0.00170,5.80000,-3.90000,-5.80000,0.34000,-0.22000,0.23000,-0.60000,22.50000,0.00000
6.07900,0.00171,5.80000,-3.90000,-5.80000,0.33000,-0.25000,0.23000,-0.60000,22.50000,0.00000
6.08100,0.00170,5.90000,-4.00000,-5.90000,0.31000,-0.30000,0.21000,-0.60000,22.50000,0.00000
6.08200,0.00170,5.90000,-4.00000,-5.90000,0.29000,-0.29000,0.20000,-0.60000,22.50000,0.00000
6.08400,0.00170,6.00000,-3.90000,-5.90000,0.24000,-0.29000,0.18000,-0.60000,22.50000,0.00000
6.08600,0.00170,5.90000,-3.90000,-5.90000,0.22000,-0.29000,0.15000,-0.60000,22.50000,0.00000
6.08800,0.00170,5.90000,-3.90000,-5.90000,0.19000,-0.29000,0.14000,-0.60000,22.50000,0.00000
6.08900,0.00171,5.90000,-3.90000,-6.00000,0.16000,-0.26000,0.12000,-0.60000,22.50000,0.00000
6.10900,0.01941,6.00000,-3.90000,-6.00000,0.13000,-0.25000,0.09000,1.00000,22.50000,0.00000
6.11000,0.00170,5.80000,-4.00000,-5.70000,-0.07000,-0.19000,0.05000,1.00000,22.50000,0.00000
6.11200,0.00171,5.90000,-4.00000,-5.70000,-0.06000,-0.17000,0.03000,1.00000,22.50000,0.00000
6.11400,0.00170,5.80000,-3.90000,-5.70000,-0.07000,-0.19000,0.02000,1.00000,22.50000,0.00000
6.11500,0.00171,5.80000,-3.90000,-5.60000,-0.08000,-0.18000,0.02000,1.00000,22.50000,0.00000
6.11700,0.00170,5.80000,-3.90000,-5.60000,-0.08000,-0.16000,0.03000,1.00000,22.50000,0.00000
6.11900,0.00171,5.80000,-4.00000,-5.50000,-0.04000,-0.14000,0.02000,1.00000,22.50000,0.00000
6.12100,0.00170,5.80000,-3.90000,-5.60000,-0.04000,-0.13000,0.01000,1.00000,22.50000,0.00000
6.12200,0.00171,5.80000,-3.90000,-5.50000,-0.05000,-0.12000,0.00000,1.00000,22.50000,0.00000
6.12400,0.00170,5.80000,-3.90000,-5.50000,-0.04000,-0.12000,0.01000,1.00000,22.50000,0.00000
6.14300,0.01941,5.80000,-4.00000,-5.50000,-0.03000,-0.07000,0.01000,0.00000,22.50000,0.00000
6.14500,0.00171,5.60000,-4.00000,-5.20000,0.14000,-0.07000,0.04000,0.00000,22.50000,0.00000
6.14700,0.00170,5.60000,-4.00000,-5.20000,0.17000,-0.06000,0.06000,0.00000,22.50000,0.00000
6.14900,0.00170,5.60000,-4.00000,-5.20000,0.21000,-0.06000,0.07000,0.00000,22.50000,0.00000
6.15000,0.00171,5.50000,-4.00000,-5.10000,0.23000,-0.07000,0.09000,0.00000,22.50000,0.00000
6.15200,0.00170,5.60000,-4.10000,-5.20000,0.26000,-0.08000,0.12000,0.00000,22.50000,0.00000
6.15400,0.00171,5.60000,-4.00000,-5.30000,0.30000,-0.09000,0.14000,0.00000,22.50000,0.00000
6.15500,0.00170,5.60000,-4.00000,-5.30000,0.33000,-0.07000,0.17000,0.00000,22.50000,0.00000
6.15700,0.00170,5.60000,-4.00000,-5.30000,0.37000,-0.07000,0.18000,0.00000,22.50000,0.00000
6.15900,0.00171,5.60000,-4.00000,-5.40000,0.39000,-0.09000,0.18000,0.00000,22.50000,0.00000
6.17800,0.01941,5.60000,-4.00000,-5.40000,0.42000,-0.09000,0.21000,-0.10000,22.50000,0.00000
6.18000,0.00170,5.80000,-4.00000,-5.80000,0.33000,-0.21000,0.16000,-0.10000,22.50000,0.00000
6.18200,0.00170,5.90000,-3.90000,-5.80000,0.30000,-0.25000,0.14000,-0.10000,22.50000,0.00000
6.18300,0.00171,5.90000,-3.90000,-5.90000,0.28000,-0.25000,0.12000,-0.10000,22.50000,0.00000
6.18500,0.00170,5.90000,-3.90000,-5.90000,0.25000,-0.26000,0.06000,-0.10000,22.50000,0.00000
6.18700,0.00170,5.90000,-3.90000,-6.00000,0.21000,-0.25000,0.09000,-0.10000,22.50000,0.00000
6.18800,0.00170,5.90000,-3.80000,-6.00000,0.19000,-0.26000,0.06000,-0.10000,22.50000,0.00000
6.19000,0.00170,5.90000,-3.90000,-6.00000,0.17000,-0.29000,0.04000,-0.10000,22.50000,0.00000
6.19200,0.00171,5.80000,-3.80000,-6.00000,0.15000,-0.31000,0.03000,-0.10000,22.50000,0.00000
6.19300,0.00170,5.90000,-3.90000,-6.00000,0.14000,-0.31000,0.03000,-0.10000,22.50000,0.00000
6.21300,0.01941,5.90000,-3.90000,-6.00000,0.12000,-0.31000,0.04000,-0.10000,22.50000,0.00000
6.21500,0.00170,5.80000,-3.90000,-5.60000,-0.24000,-0.15000,-0.03000,-0.10000,22.50000,0.00000
6.21600,0.00171,5.80000,-4.00000,-5.50000,-0.24000,-0.15000,-0.03000,-0.10000,22.50000,0.00000
6.21800,0.00170,5.80000,-4.00000,-5.40000,-0.23000,-0.15000,-0.04000,-0.10000,22.50000,0.00000
6.22000,0.00170,5.80000,-4.00000,-5.40000,-0.23000,-0.12000,-0.05000,-0.10000,22.50000,0.00000
6.22100,0.00171,5.80000,-4.00000,-5.30000,-0.21000,-0.11000,-0.04000,-0.10000,22.50000,0.00000
6.22300,0.00170,5.80000,-4.00000,-5.20000,-0.16000,-0.09000,-0.06000,-0.10000,22.50000,0.00000
6.22500,0.00171,5.80000,-4.00000,-5.10000,-0.10000,-0.09000,-0.06000,-0.10000,22.50000,0.00000
6.22700,0.00170,5.70000,-4.00000,-5.20000,-0.06000,-0.11000,-0.03000,-0.10000,22.50000,0.00000
6.22800,0.00171,5.60000,-4.00000,-5.00000,-0.01000,-0.12000,-0.06000,-0.10000,22.50000,0.00000
6.24800,0.01941,5.60000,-4.00000,-5.00000,0.04000,-0.15000,-0.05000,0.20000,22.50000,0.00000
6.24900,0.00170,5.60000,-4.00000,-5.50000,0.40000,-0.25000,0.21000,0.20000,22.50000,0.00000
6.25100,0.00170,5.50000,-4.00000,-5.40000,0.40000,-0.25000,0.22000,0.20000,22.50000,0.00000
6.25300,0.00170,5.60000,-4.00000,-5.40000,0.38000,-0.21000,0.22000,0.20000,22.50000,0.00000
6.25400,0.00170,5.60000,-4.00000,-5.50000,0.38000,-0.18000,0.23000,0.20000,22.50000,0.00000
6.25600,0.00171,5.70000,-4.00000,-5.50000,0.37000,-0.17000,0.25000,0.20000,22.50000,0.00000
6.25800,0.00170,5.70000,-4.00000,-5.50000,0.36000,-0.15000,0.25000,0.20000,22.50000,0.00000
6.26000,0.00171,5.70000,-4.00000,-5.50000,0.36000,-0.18000,0.21000,0.20000,22.50000,0.00000
6.26100,0.00170,5.70000,-3.90000,-5.60000,0.34000,-0.21000,0.21000,0.20000,22.50000,0.00000
6.26300,0.00170,5.80000,-4.00000,-5.60000,0.33000,-0.18000,0.18000,0.20000,22.50000,0.00000
6.28200,0.01941,5.80000,-4.00000,-5.60000,0.31000,-0.16000,0.18000,0.00000,22.50000,0.00000
6.28400,0.00171,5.60000,-3.90000,-5.60000,0.36000,-0.22000,0.26000,0.00000,22.50000,0.00000
6.28600,0.00170,5.70000,-3.90000,-5.70000,0.36000,-0.19000,0.29000,0.00000,22.50000,0.00000
6.28800,0.00170,5.70000,-3.90000,-5.70000,0.35000,-0.17000,0.31000,0.00000,22.50000,0.00000
6.28900,0.00171,5.70000,-3.90000,-5.90000,0.36000,-0.17000,0.31000,0.00000,22.50000,0.00000
6.29100,0.00170,5.70000,-3.90000,-5.80000,0.35000,-0.19000,0.33000,0.00000,22.50000,0.00000
6.29300,0.00171,5.80000,-3.90000,-5.80000,0.32000,-0.19000,0.33000,0.00000,22.50000,0.00000
6.29400,0.00170,5.80000,-3.90000,-5.90000,0.32000,-0.17000,0.32000,0.00000,22.50000,0.00000
6.29600,0.00171,5.90000,-3.90000,-5.90000,0.29000,-0.15000,0.32000,0.00000,22.50000,0.00000
6.29800,0.00170,5.80000,-3.90000,-6.00000,0.29000,-0.15000,0.32000,0.00000,22.50000,0.00000
6.31700,0.01941,5.90000,-3.90000,-5.90000,0.26000,-0.17000,0.31000,0.50000,22.50000,0.00000
6.31900,0.00170,6.00000,-3.90000,-5.80000,-0.25000,-0.14000,0.03000,0.50000,22.50000,0.00000
6.32100,0.00171,5.90000,-3.90000,-5.80000,-0.27000,-0.09000,0.03000,0.50000,22.50000,0.00000
6.32200,0.00170,5.90000,-3.90000,-5.70000,-0.29000,-0.06000,0.01000,0.50000,22.50000,0.00000
6.32400,0.00171,5.90000,-3.90000,-5.60000,-0.30000,-0.06000,0.02000,0.50000,22.50000,0.00000
6.32600,0.00170,5.80000,-4.00000,-5.60000,-0.31000,-0.06000,0.02000,0.50000,22.50000,0.00000
